746206654;111110;0;180
746223072;111110;0;180
746223492;011111;0;180
778420795;011111;0;180
778421619;111110;0;180
778426734;111110;0;180
778440627;111110;0;180
778441953;011111;0;180
778450253;011111;0;180
778460872;111110;0;180
778473390;111110;0;180
778473881;111110;0;180
778474876;111110;0;180
778479827;111110;0;180
778483383;111110;0;180
778484956;011111;0;180
778486913;011111;0;180
778487014;111110;0;180
778499681;011111;0;180
778503016;011111;0;180
778503730;111110;0;180
778505820;011111;0;180
778507144;011111;0;180
778516890;111110;0;180
778517531;111110;0;180
778532050;111110;0;180
778537707;111110;0;180
778545575;111110;0;180
778547513;111110;0;180
778547774;111110;0;180
778553003;111110;0;180
778560698;111111;0;180
778565841;011111;0;180
778567524;011111;0;180
778569483;111110;0;180
778569857;111110;0;180
778571648;011111;0;180
778588765;111110;0;180
778600289;111110;0;180
778601811;111110;0;179
778601862;011111;0;179
778602437;011111;0;179
778603129;111110;0;179
778609945;111110;0;179
778612204;111110;0;179
778612687;011111;0;179
778617563;111110;0;179
778620267;011111;0;179
778622235;111111;0;179
778623248;111110;0;179
778627026;011111;0;179
778627301;011111;0;179
778628306;111110;0;179
778628377;111110;0;179
778639392;011111;0;179
778639447;101111;0;179
778645672;011111;0;179
778647324;111110;0;179
778661921;011111;0;179
778664413;011111;0;179
778665224;011111;0;179
778667745;111110;0;179
778682860;011111;0;179
778683154;011111;0;179
778690910;111110;0;179
778692870;111110;0;179
778701046;011111;0;179
778701369;111110;0;179
778704308;011111;0;179
778707115;111111;0;179
778712528;011111;0;179
778717353;011111;0;179
778722053;111111;0;179
778727436;011111;0;179
778729688;111110;0;179
778735634;011111;0;179
778742090;011111;0;179
778744953;111110;0;179
778759786;111110;0;179
778760200;111110;0;179
778761395;111110;0;179
778765249;011111;0;179
778765556;111110;0;179
778770232;011111;0;179
778770317;111110;0;179
778771594;011111;0;179
778780401;111111;0;179
778781585;111110;0;178
778783727;111110;0;178
778795509;011111;0;178
778797858;111111;0;178
778808509;111110;0;178
778808998;011111;0;178
778809679;011111;0;178
778812455;011111;0;178
778813600;011111;0;178
778817640;111110;0;178
778819150;111110;0;178
778824239;011111;0;178
778824772;111110;0;178
778825465;111110;0;178
778833769;111110;0;178
778841843;111110;0;178
778843405;011111;0;178
778846633;011111;0;178
778847584;011111;0;178
778852744;111110;0;178
778863332;011111;0;178
778870953;011111;0;178
778874639;011111;0;178
778875832;111110;0;178
778885668;011111;0;178
778888024;011111;0;178
778889384;011111;0;178
778897244;011111;0;178
778901184;111110;0;178
778909906;111110;0;178
778912526;011111;0;178
778917085;111110;0;178
778918720;011111;0;178
778933542;111110;0;178
778934236;111110;0;178
778939656;111110;0;178
778941827;111110;0;178
778942301;111110;0;178
778946827;111110;0;178
778949343;111110;0;178
778952545;111110;0;178
778959314;111110;0;178
778959456;101111;0;178
778966148;111111;0;177
778967818;111110;0;177
778968222;011111;0;177
778969754;011111;0;177
778977922;111110;0;177
778979033;011111;0;177
778986535;011111;0;177
778989569;011111;0;177
778995129;111110;0;177
779003840;111110;0;177
779008547;011111;0;177
779011338;011111;0;177
779028133;111110;0;177
779030011;011111;0;177
779034499;111110;0;177
779035528;011111;0;177
779035764;011111;0;177
779038325;011111;0;177
779041604;011111;0;177
779044311;011111;0;177
779047310;111110;0;177
779047636;011111;0;177
779052050;111110;0;177
779062808;111110;0;177
779064588;111110;0;177
779065406;011111;0;177
779065418;011111;0;177
779067918;011111;0;177
779069069;011111;0;177
779078662;111110;0;177
779083326;111110;0;177
779091631;011111;0;177
779105983;111110;0;177
779107484;111110;0;177
779111067;011111;0;177
779114510;111110;0;177
779116071;011111;0;177
779117431;111110;0;177
779125167;011111;0;177
779126065;011111;0;177
779140016;111110;0;177
779144389;111110;0;176
779162360;011111;0;176
779164839;111110;0;176
779166893;111110;0;176
779176275;011111;0;176
779181834;111110;0;176
779184154;111110;0;176
779185098;011111;0;176
779186609;011111;0;176
779188625;111110;0;176
779203094;011111;0;176
779203213;111110;0;176
779205180;111110;0;176
779214837;011111;0;176
779217316;011111;0;176
779220195;111110;0;176
779222145;111110;0;176
779223285;011111;0;176
779226116;011111;0;176
779240078;111111;0;176
779246475;111110;0;176
779254205;111110;0;176
779263187;011111;0;176
779272786;111110;0;176
779273405;111110;0;176
779279351;011111;0;176
779280031;110111;0;176
779281714;011111;0;176
779282768;111110;0;176
779284410;011111;0;176
779292058;011111;0;176
779293089;111110;0;176
779309096;011111;0;176
779309465;111110;0;176
779321696;011111;0;175
779328732;011111;0;175
779332249;011111;0;175
779343004;111110;0;175
779344322;011111;0;175
779345179;011111;0;175
779347671;011111;0;175
779350834;111110;0;175
779361041;011111;0;175
779365871;011111;0;175
779367207;011111;0;175
779368912;111111;0;175
779373090;011111;0;175
779383202;011111;0;175
779385171;011111;0;175
779385278;111110;0;175
779386382;111111;0;175
779387673;011111;0;175
779392922;011111;0;175
779394655;111110;0;175
779396895;111110;0;175
779399926;011111;0;175
779404338;011111;0;175
779405117;011111;0;175
779407771;011111;0;175
779415856;111110;0;175
779421817;011111;0;175
779424943;011111;0;175
779425974;111110;0;175
779426400;011111;0;175
779427792;111110;0;175
779435128;011111;0;175
779438001;011111;0;175
779441722;111110;0;175
779465458;011111;0;175
779467045;011111;0;175
779474990;011111;0;175
779480161;011111;0;175
779484114;011111;0;175
779485254;011111;0;175
779485442;111110;0;175
779490193;011111;0;175
779491050;011111;0;175
779492792;111011;0;175
779494140;111110;0;175
779496589;111110;0;175
779498732;011111;0;175
779501154;111110;0;174
779503292;011111;0;174
779506147;111110;0;174
779511748;111110;0;174
779518065;111110;0;174
779525011;011111;0;174
779526639;111110;0;174
779528744;011111;0;174
779552746;011111;0;174
779556203;111110;0;174
779557610;111110;0;174
779560572;111111;0;174
779561088;111110;0;174
779563965;011111;0;174
779565862;111110;0;174
779573192;111110;0;174
779574933;011111;0;174
779577128;011111;0;174
779602366;011111;0;174
779608413;011111;0;174
779608589;011111;0;174
779618499;111110;0;174
779631398;111110;0;174
779637453;011111;0;174
779637520;011111;0;174
779638543;111110;0;174
779641083;011111;0;174
779646025;111110;0;174
779646391;011111;0;174
779648061;111110;0;174
779652410;011111;0;174
779658106;111110;0;174
779659847;011111;0;174
779668297;111110;0;174
779668313;011111;0;174
779668369;011111;0;174
779674170;011111;0;174
779675396;011111;0;174
779682162;111110;0;173
779686828;111110;0;173
779688561;011111;0;173
779689909;011111;0;173
779692934;111110;0;173
779693380;011111;0;173
779694111;111111;0;173
779695712;011111;0;173
779696675;111110;0;173
779698325;011111;0;173
779701334;111110;0;173
779706524;111110;0;173
779715254;011111;0;173
779717946;011111;0;173
779724237;111110;0;173
779727645;111110;0;173
779728422;011111;0;173
779729320;011111;0;173
779733927;111110;0;173
779734534;011111;0;173
779754346;111110;0;173
779756440;111110;0;173
779772634;111110;0;173
779777075;111110;0;173
779783006;011111;0;173
779788211;111110;0;173
779794650;011111;0;173
779796425;111110;0;173
779798766;111110;0;173
779805273;111110;0;173
779811852;011111;0;173
779815001;111110;0;173
779818379;111110;0;173
779827032;011111;0;173
779829592;011111;0;173
779831449;111110;0;173
779832225;111110;0;173
779839190;011111;0;173
779842658;111110;0;173
779847841;111110;0;173
779853041;111110;0;173
779854826;111110;0;173
779865302;111110;0;172
779873838;011111;0;172
779873853;011111;0;172
779875039;111110;0;172
779894095;111110;0;172
779898246;111110;0;172
779913875;111110;0;172
779914462;111110;0;172
779914825;011111;0;172
779915000;111110;0;172
779915826;111110;0;172
779928078;111110;0;172
779935121;011111;0;172
